product_id,product_category_name
P29470,toys
P12212,sports_leisure
P16727,watches_gifts
P20192,computers_accessories
P23861,fixed_telephony
P25237,consoles_games
P9327,garden_tools
P9286,housewares
P9865,watches_gifts
P10753,baby
P23630,books_imported
P26665,auto
P29879,health_beauty
P9289,telephony
P25825,office_furniture
P13538,toys
P26255,cool_stuff
P12353,small_appliances
P16116,sports_leisure
P1261,furniture_decor
P14325,housewares
P14883,garden_tools
P18536,furniture_decor
P7457,furniture_decor
P5639,furniture_decor
P1409,luggage_accessories
P12692,small_appliances
P384,telephony
P6009,computers_accessories
P31629,health_beauty
P20597,health_beauty
P9169,furniture_decor
P27468,electronics
P18726,sports_leisure
P13960,computers_accessories
P12027,furniture_decor
P4071,furniture_decor
P29952,telephony
P19516,christmas_supplies
P12370,fashion_bags_accessories
P28031,computers_accessories
P4020,telephony
P27116,auto
P12989,telephony
P6288,home_appliances_2
P24377,bed_bath_table
P16456,stationery
P26127,housewares
P25993,housewares
P26861,books_technical
P14956,sports_leisure
P4326,furniture_decor
P23426,pet_shop
P28289,computers_accessories
P3783,sports_leisure
P1062,pet_shop
P28024,health_beauty
P22871,computers_accessories
P18786,telephony
P232,construction_tools_lights
P4492,watches_gifts
P1340,housewares
P26287,bed_bath_table
P19808,furniture_decor
P22447,stationery
P10606,luggage_accessories
P10677,home_confort
P19464,garden_tools
P2839,baby
P24774,perfumery
P12670,furniture_decor
P17622,computers_accessories
P17817,furniture_decor
P18737,construction_tools_construction
P14087,health_beauty
P8392,auto
P17178,sports_leisure
P10552,home_appliances_2
P26819,books_general_interest
P18937,sports_leisure
P960,garden_tools
P14543,consoles_games
P21313,pet_shop
P3293,home_construction
P24259,computers_accessories
P14683,computers_accessories
P18582,baby
P27801,health_beauty
P25136,baby
P20654,sports_leisure
P19228,kitchen_dining_laundry_garden_furniture
P9659,fixed_telephony
P18814,fashion_male_clothing
P21354,sports_leisure
P24538,toys
P11017,pet_shop
P10471,housewares
P4587,housewares
P18402,housewares
P16186,housewares
P10645,furniture_decor
P26863,housewares
P5314,home_construction
P17532,home_construction
P24926,perfumery
P5258,home_construction
P15838,stationery
P16842,housewares
P17487,furniture_decor
P14250,furniture_decor
P26883,auto
P22778,furniture_decor
P836,consoles_games
P8764,health_beauty
P5879,garden_tools
P12999,furniture_decor
P2978,signaling_and_security
P22179,construction_tools_lights
P19484,bed_bath_table
P12152,pet_shop
P4346,stationery
P4797,garden_tools
P15044,musical_instruments
P3441,market_place
P26593,bed_bath_table
P22022,health_beauty
P17655,drinks
P14696,furniture_bedroom
P13549,toys
P17572,bed_bath_table
P20207,furniture_decor
P18298,furniture_decor
P1780,furniture_decor
P11602,furniture_decor
P2683,furniture_decor
P15874,watches_gifts
P24755,toys
P17941,garden_tools
P25633,christmas_supplies
P30584,computers_accessories
P13630,fixed_telephony
P23737,bed_bath_table
P9497,home_appliances
P20978,housewares
P27092,furniture_decor
P20324,garden_tools
P17852,books_technical
P22637,housewares
P18261,bed_bath_table
P11517,computers_accessories
P15417,sports_leisure
P12466,stationery
P13716,health_beauty
P1971,home_appliances_2
P23465,computers_accessories
P2639,garden_tools
P10162,furniture_decor
P5498,computers_accessories
P25312,health_beauty
P31042,health_beauty
P12291,bed_bath_table
P19990,sports_leisure
P25911,housewares
P12296,furniture_decor
P4976,bed_bath_table
P3044,auto
P13186,furniture_decor
P13058,air_conditioning
P26313,health_beauty
P17506,housewares
P14430,telephony
P15086,health_beauty
P9065,sports_leisure
P15577,garden_tools
P27088,furniture_decor
P18389,housewares
P18183,housewares
P259,computers_accessories
P11006,garden_tools
P18112,bed_bath_table
P507,health_beauty
P3199,bed_bath_table
P16896,housewares
P5641,toys
P380,bed_bath_table
P11806,electronics
P2277,bed_bath_table
P5984,sports_leisure
P3319,toys
P3779,home_appliances
P19324,fixed_telephony
P3251,fixed_telephony
P22764,party_supplies
P20888,housewares
P29727,construction_tools_construction
P18192,housewares
P31500,furniture_decor
P28962,bed_bath_table
P7028,furniture_decor
P70,telephony
P27928,housewares
P14757,auto
P26524,auto
P27783,sports_leisure
P16420,sports_leisure
P5814,sports_leisure
P10118,watches_gifts
P22008,furniture_decor
P16037,bed_bath_table
P22117,bed_bath_table
P31419,bed_bath_table
P27134,auto
P20608,bed_bath_table
P4007,bed_bath_table
P10723,sports_leisure
P14030,furniture_decor
P15290,perfumery
P6653,watches_gifts
P11934,garden_tools
P2116,bed_bath_table
P6066,cool_stuff
P16415,sports_leisure
P29768,home_construction
P8192,baby
P746,fashion_shoes
P4617,garden_tools
P3426,housewares
P1181,auto
P13042,consoles_games
P6098,food
P10445,fashion_shoes
P22103,food_drink
P16568,furniture_decor
P3416,office_furniture
P22716,bed_bath_table
P29972,electronics
P26952,watches_gifts
P13335,telephony
P24556,housewares
P7563,furniture_decor
P26152,auto
P2351,furniture_decor
P21081,perfumery
P21480,fashion_shoes
P3365,fashion_shoes
P6387,auto
P6281,bed_bath_table
P10708,computers_accessories
P4925,bed_bath_table
P9765,telephony
P11767,toys
P8632,furniture_decor
P17819,bed_bath_table
P4786,garden_tools
P6256,market_place
P20031,perfumery
P7552,housewares
P10987,cool_stuff
P30187,toys
P2694,books_technical
P12450,pet_shop
P17704,home_construction
P31294,bed_bath_table
P30621,bed_bath_table
P20470,computers_accessories
P18273,health_beauty
P18588,sports_leisure
P8801,bed_bath_table
P27645,bed_bath_table
P10684,sports_leisure
P15289,fixed_telephony
P5163,cool_stuff
P12282,housewares
P11330,consoles_games
P31406,electronics
P25594,bed_bath_table
P15945,furniture_decor
P28197,toys
P9910,garden_tools
P15558,watches_gifts
P8590,health_beauty
P11065,perfumery
P10907,auto
P677,auto
P16303,bed_bath_table
P31619,telephony
P9191,baby
P21758,sports_leisure
P29634,furniture_living_room
P14450,bed_bath_table
P30380,auto
P24333,sports_leisure
P22388,fashion_bags_accessories
P4686,sports_leisure
P7617,diapers_and_hygiene
P2836,musical_instruments
P20579,bed_bath_table
P4491,auto
P27316,small_appliances_home_oven_and_coffee
P7293,luggage_accessories
P23158,furniture_decor
P18957,sports_leisure
P23647,health_beauty
P30761,furniture_decor
P22657,small_appliances
P19300,office_furniture
P3264,housewares
P1609,auto
P24172,bed_bath_table
P16517,bed_bath_table
P2832,computers_accessories
P24291,telephony
P14863,bed_bath_table
P5414,computers_accessories
P10613,toys
P15612,housewares
P22389,baby
P5841,electronics
P21499,sports_leisure
P22603,telephony
P30516,fashion_male_clothing
P3411,home_appliances
P28214,housewares
P469,pet_shop
P29079,baby
P3469,housewares
P30226,sports_leisure
P19207,garden_tools
P5391,stationery
P15584,auto
P6493,computers_accessories
P29474,furniture_decor
P1472,construction_tools_construction
P10245,bed_bath_table
P8953,bed_bath_table
P17810,home_appliances
P27689,sports_leisure
P7382,bed_bath_table
P19996,home_appliances
P26227,auto
P22930,housewares
P13225,housewares
P15959,costruction_tools_garden
P30861,costruction_tools_garden
P6887,costruction_tools_garden
P14195,food
P17766,toys
P9773,housewares
P24789,cool_stuff
P29283,home_construction
P1142,toys
P23275,housewares
P27897,fashion_male_clothing
P22502,telephony
P19189,telephony
P7708,home_appliances
P11681,sports_leisure
P19933,electronics
P30307,garden_tools
P22918,baby
P2433,auto
P5920,bed_bath_table
P27906,construction_tools_safety
P11629,toys
P1769,small_appliances
P9443,auto
P11626,furniture_decor
P30627,furniture_decor
P21230,furniture_decor
P18384,small_appliances
P4520,toys
P18735,home_appliances_2
P7932,housewares
P15419,bed_bath_table
P5264,computers_accessories
P26071,sports_leisure
P24323,computers_accessories
P7764,auto
P7408,health_beauty
P6422,telephony
P19459,bed_bath_table
P19788,christmas_supplies
P9548,furniture_decor
P9758,telephony
P1139,sports_leisure
P23200,fashion_bags_accessories
P28547,bed_bath_table
P27956,furniture_decor
P27547,watches_gifts
P2574,stationery
P25029,housewares
P28220,health_beauty
P19275,arts_and_craftmanship
P29021,arts_and_craftmanship
P29491,cool_stuff
P18522,health_beauty
P4926,sports_leisure
P19293,sports_leisure
P3738,toys
P21618,sports_leisure
P13697,sports_leisure
P25567,home_appliances
P26540,bed_bath_table
P20183,bed_bath_table
P26749,bed_bath_table
P27455,bed_bath_table
P26201,bed_bath_table
P12128,bed_bath_table
P6825,costruction_tools_garden
P6329,furniture_decor
P6240,telephony
P26957,computers_accessories
P30282,bed_bath_table
P22225,construction_tools_construction
P16704,housewares
P16093,auto
P6871,office_furniture
P16339,furniture_decor
P4802,bed_bath_table
P13724,bed_bath_table
P8130,sports_leisure
P5720,health_beauty
P5600,furniture_decor
P25454,furniture_decor
P15532,kitchen_dining_laundry_garden_furniture
P21580,health_beauty
P12100,fashion_bags_accessories
P7486,bed_bath_table
P12959,bed_bath_table
P7197,stationery
P28704,computers_accessories
P21723,baby
P8881,furniture_decor
P11569,furniture_living_room
P18080,telephony
P17085,garden_tools
P22802,consoles_games
P8753,housewares
P16085,toys
P17943,health_beauty
P17379,furniture_decor
P25142,baby
P22078,baby
P3048,bed_bath_table
P2471,bed_bath_table
P22765,perfumery
P3218,health_beauty
P27763,housewares
P9515,bed_bath_table
P11071,art
P6116,baby
P18777,bed_bath_table
P7663,baby
P23347,watches_gifts
P28578,furniture_decor
P27862,garden_tools
P4190,kitchen_dining_laundry_garden_furniture
P27284,health_beauty
P6210,health_beauty
P15803,furniture_decor
P17528,bed_bath_table
P30489,watches_gifts
P16828,sports_leisure
P8673,sports_leisure
P23903,baby
P9588,housewares
P23496,musical_instruments
P1763,garden_tools
P29458,housewares
P31370,garden_tools
P19666,telephony
P5007,home_construction
P8139,toys
P29502,office_furniture
P6340,furniture_decor
P11098,furniture_living_room
P7428,furniture_decor
P18430,sports_leisure
P9514,health_beauty
P5532,sports_leisure
P5231,cool_stuff
P25937,bed_bath_table
P26903,toys
P25590,toys
P13462,sports_leisure
P26376,housewares
P11230,sports_leisure
P10620,furniture_decor
P23860,toys
P10043,bed_bath_table
P8472,auto
P3162,agro_industry_and_commerce
P5565,computers_accessories
P21377,bed_bath_table
P27607,furniture_decor
P26529,sports_leisure
P17151,health_beauty
P11414,auto
P7151,bed_bath_table
P25697,electronics
P21178,health_beauty
P31076,toys
P5575,health_beauty
P30488,computers_accessories
P9039,watches_gifts
P13948,construction_tools_construction
P27943,construction_tools_construction
P4050,bed_bath_table
P24833,auto
P10133,telephony
P3544,telephony
P10233,auto
P25561,furniture_decor
P21998,auto
P29627,toys
P29147,furniture_decor
P8059,sports_leisure
P21891,computers_accessories
P10752,construction_tools_construction
P23998,fashion_bags_accessories
P16859,perfumery
P25892,stationery
P13629,furniture_decor
P17351,bed_bath_table
P2797,electronics
P14315,watches_gifts
P14304,toys
P30884,furniture_decor
P26545,music
P9762,books_technical
P28462,furniture_decor
P13790,pet_shop
P3181,health_beauty
P28558,auto
P3262,furniture_decor
P1878,home_construction
P6253,computers_accessories
P16657,pet_shop
P12690,auto
P26279,sports_leisure
P15555,sports_leisure
P2708,bed_bath_table
P6453,perfumery
P28000,stationery
P26654,auto
P13516,sports_leisure
P26385,books_technical
P7495,computers_accessories
P16455,computers_accessories
P20447,small_appliances
P26036,housewares
P7830,computers_accessories
P1907,toys
P7961,computers_accessories
P9014,housewares
P29791,auto
P14862,housewares
P20635,fashion_shoes
P20011,telephony
P25318,sports_leisure
P25103,perfumery
P543,health_beauty
P25496,auto
P27672,toys
P21420,housewares
P22792,furniture_decor
P27006,sports_leisure
P1961,furniture_decor
P21500,sports_leisure
P27600,toys
P24434,health_beauty
P22568,fashion_bags_accessories
P11325,luggage_accessories
P11744,furniture_decor
P1102,telephony
P26197,perfumery
P13842,furniture_decor
P6318,books_general_interest
P10663,health_beauty
P12059,stationery
P1861,computers_accessories
P9803,watches_gifts
P3344,furniture_decor
P6536,housewares
P48,diapers_and_hygiene
P18772,small_appliances
P8605,housewares
P28369,bed_bath_table
P16263,sports_leisure
P31093,office_furniture
P8251,bed_bath_table
P23105,stationery
P23111,toys
P11787,computers_accessories
P21442,housewares
P4525,books_technical
P10375,pet_shop
P22590,bed_bath_table
P13664,computers_accessories
P22773,perfumery
P18521,perfumery
P23205,bed_bath_table
P10213,sports_leisure
P7531,fashion_shoes
P22821,health_beauty
P15454,health_beauty
P15124,costruction_tools_garden
P14540,bed_bath_table
P20709,signaling_and_security
P9507,health_beauty
P14665,luggage_accessories
P9618,home_appliances
P12827,furniture_decor
P6299,furniture_decor
P4898,furniture_decor
P9126,sports_leisure
P1042,computers_accessories
P29363,computers_accessories
P9600,furniture_decor
P19158,watches_gifts
P27505,housewares
P25623,telephony
P23473,sports_leisure
P12751,bed_bath_table
P19326,perfumery
P19177,telephony
P12973,computers_accessories
P9313,books_general_interest
P15993,baby
P18817,auto
P7132,furniture_decor
P27576,furniture_decor
P13083,telephony
P15357,toys
P17981,bed_bath_table
P22822,sports_leisure
P17581,kitchen_dining_laundry_garden_furniture
P25373,bed_bath_table
P30772,sports_leisure
P3283,watches_gifts
P1189,stationery
P2872,electronics
P29355,housewares
P28784,furniture_decor
P20710,watches_gifts
P1050,watches_gifts
P1999,sports_leisure
P14756,sports_leisure
P23506,auto
P11774,auto
P12932,telephony
P11954,watches_gifts
P13025,sports_leisure
P15600,electronics
P28588,books_technical
P22981,computers_accessories
P16336,drinks
P25097,stationery
P31399,fashion_bags_accessories
P11639,telephony
P17847,housewares
P18476,sports_leisure
P24209,health_beauty
P7622,housewares
P9038,stationery
P26554,furniture_decor
P24676,fixed_telephony
P19114,sports_leisure
P26983,health_beauty
P12988,luggage_accessories
P4535,computers_accessories
P11457,computers_accessories
P2034,cool_stuff
P8919,sports_leisure
P173,health_beauty
P25734,housewares
P25378,construction_tools_construction
P7089,furniture_decor
P29969,bed_bath_table
P17340,bed_bath_table
P10841,cine_photo
P3045,bed_bath_table
P24881,auto
P8148,furniture_decor
P8481,health_beauty
P3977,perfumery
P8169,toys
P13947,toys
P22476,toys
P18392,furniture_decor
P14275,bed_bath_table
P30428,home_construction
P15194,watches_gifts
P23639,bed_bath_table
P25855,housewares
P20698,housewares
P9504,baby
P11307,perfumery
P19626,luggage_accessories
P14596,fashion_bags_accessories
P7454,health_beauty
P26454,bed_bath_table
P16609,bed_bath_table
P28132,agro_industry_and_commerce
P23851,air_conditioning
P12761,electronics
P14398,fashion_bags_accessories
P2560,construction_tools_construction
P30166,computers_accessories
P2991,sports_leisure
P14462,baby
P29314,health_beauty
P19069,furniture_decor
P29933,furniture_decor
P2335,computers_accessories
P6421,stationery
P21434,electronics
P15645,christmas_supplies
P27820,bed_bath_table
P601,furniture_decor
P29161,bed_bath_table
P1919,electronics
P28778,sports_leisure
P20842,watches_gifts
P7693,construction_tools_lights
P5760,sports_leisure
P5744,health_beauty
P14031,fashion_bags_accessories
P20224,fashion_bags_accessories
P11470,pet_shop
P20301,sports_leisure
P28801,bed_bath_table
P17550,bed_bath_table
P3224,bed_bath_table
P6975,stationery
P27910,fashion_underwear_beach
P31249,cool_stuff
P25508,sports_leisure
P6073,fashion_bags_accessories
P11505,stationery
P18898,sports_leisure
P8060,bed_bath_table
P1948,bed_bath_table
P26083,sports_leisure
P17334,health_beauty
P28044,pet_shop
P9263,bed_bath_table
P8557,baby
P6851,auto
P19640,sports_leisure
P11721,baby
P19676,fashion_bags_accessories
P26085,fashion_bags_accessories
P2360,fashion_bags_accessories
P9464,fashion_bags_accessories
P27049,health_beauty
P26507,auto
P6797,sports_leisure
P31402,sports_leisure
P26713,computers_accessories
P5747,health_beauty
P11332,auto
P28439,baby
P3553,housewares
P3355,auto
P5926,stationery
P6386,office_furniture
P19437,fashion_bags_accessories
P9667,furniture_living_room
P7737,toys
P18658,bed_bath_table
P9207,small_appliances
P3157,watches_gifts
P18647,bed_bath_table
P10212,health_beauty
P5992,perfumery
P24855,perfumery
P5041,auto
P13493,cool_stuff
P14358,toys
P11044,luggage_accessories
P27168,toys
P16162,bed_bath_table
P27591,watches_gifts
P15598,watches_gifts
P25105,garden_tools
P19824,furniture_decor
P23490,sports_leisure
P10464,home_appliances
P12242,health_beauty
P28787,fashion_sport
P18268,cool_stuff
P6307,pet_shop
P9143,sports_leisure
P2103,health_beauty
P25131,musical_instruments
P141,housewares
P14604,sports_leisure
P13129,health_beauty
P5909,auto
P1219,housewares
P776,sports_leisure
P10436,food
P5128,perfumery
P27739,sports_leisure
P29132,perfumery
P145,watches_gifts
P8310,perfumery
P23793,auto
P25967,health_beauty
P12072,health_beauty
P22843,computers_accessories
P15446,bed_bath_table
P514,fashion_bags_accessories
P23353,sports_leisure
P23635,bed_bath_table
P8405,watches_gifts
P7010,construction_tools_construction
P24548,auto
P8528,health_beauty
P8210,health_beauty
P10130,construction_tools_construction
P3954,furniture_decor
P12908,furniture_decor
P1829,furniture_decor
P26416,furniture_decor
P22538,furniture_decor
P15703,furniture_decor
P4332,sports_leisure
P10563,auto
P2551,fashion_bags_accessories
P13920,telephony
P20762,books_technical
P1098,construction_tools_construction
P12363,computers_accessories
P11874,bed_bath_table
P4954,housewares
P10486,housewares
P3229,food
P11931,pet_shop
P31348,telephony
P25275,fashion_bags_accessories
P25009,sports_leisure
P8732,home_construction
P16471,furniture_living_room
P23459,home_appliances
P31261,stationery
P27805,cool_stuff
P9993,furniture_decor
P3777,health_beauty
P4574,bed_bath_table
P1006,sports_leisure
P21971,fashion_shoes
P15748,bed_bath_table
P16435,fashion_bags_accessories
P15978,furniture_decor
P29302,stationery
P342,furniture_living_room
P7440,small_appliances
P15867,baby
P23563,bed_bath_table
P31421,auto
P12805,furniture_decor
P14857,housewares
P18388,home_appliances
P21507,toys
P26827,furniture_decor
P21352,construction_tools_construction
P24811,sports_leisure
P20151,telephony
P23249,telephony
P23697,auto
P7318,electronics
P15184,auto
P27140,toys
P512,housewares
P14048,auto
P7908,furniture_decor
P23669,sports_leisure
P21453,furniture_decor
P1884,baby
P16699,cool_stuff
P25309,watches_gifts
P22343,computers_accessories
P3255,cool_stuff
P4541,cool_stuff
P24134,luggage_accessories
P6858,electronics
P6980,luggage_accessories
P28075,health_beauty
P15367,housewares
P11128,housewares
P454,auto
P23644,fashio_female_clothing
P144,pet_shop
P10545,toys
P7882,toys
P13784,auto
P31537,cool_stuff
P23836,perfumery
P28986,bed_bath_table
P11944,stationery
P7766,computers_accessories
P20703,sports_leisure
P2363,sports_leisure
P20702,auto
P19889,fashion_bags_accessories
P29668,toys
P28794,stationery
P12026,housewares
P25783,telephony
P5636,bed_bath_table
P28231,small_appliances_home_oven_and_coffee
P10431,watches_gifts
P27185,furniture_decor
P22687,toys
P23594,art
P11374,health_beauty
P23801,baby
P11961,auto
P28374,stationery
P27202,stationery
P12645,computers
P11244,sports_leisure
P8742,baby
P7258,housewares
P31625,stationery
P16773,health_beauty
P21776,furniture_decor
P14343,health_beauty
P5248,health_beauty
P14588,toys
P12013,bed_bath_table
P22458,housewares
P18765,electronics
P13945,telephony
P8688,bed_bath_table
P20292,pet_shop
P5298,computers_accessories
P3813,auto
P16694,food_drink
P19819,toys
P11544,health_beauty
P3885,health_beauty
P31315,baby
P2050,costruction_tools_garden
P759,furniture_decor
P30456,garden_tools
P18616,furniture_decor
P8850,industry_commerce_and_business
P19718,toys
P10183,auto
P25815,auto
P8489,auto
P11796,stationery
P7711,sports_leisure
P6026,telephony
P26711,bed_bath_table
P14818,auto
P14311,sports_leisure
P6328,sports_leisure
P11830,bed_bath_table
P478,housewares
P1218,health_beauty
P10408,computers_accessories
P13396,toys
P1039,baby
P19311,housewares
P90,housewares
P9606,baby
P16692,furniture_decor
P24687,auto
P372,housewares
P24320,computers_accessories
P3257,bed_bath_table
P4299,fashion_shoes
P10712,health_beauty
P29853,fashion_bags_accessories
P28519,home_confort
P25604,bed_bath_table
P9512,bed_bath_table
P4714,sports_leisure
P29991,telephony
P24228,sports_leisure
P4877,baby
P2180,bed_bath_table
P12660,furniture_decor
P15515,perfumery
P29904,cool_stuff
P31330,computers_accessories
P24420,toys
P7114,auto
P29351,health_beauty
P5021,sports_leisure
P20794,sports_leisure
P24046,fashion_male_clothing
P18358,fashion_male_clothing
P4027,furniture_decor
P3150,health_beauty
P18272,consoles_games
P4809,industry_commerce_and_business
P17854,watches_gifts
P27824,consoles_games
P9398,stationery
P17946,christmas_supplies
P20201,consoles_games
P11708,electronics
P2881,toys
P27660,baby
P10328,fashion_bags_accessories
P22791,telephony
P20188,watches_gifts
P24643,toys
P9559,garden_tools
P3687,auto
P16910,bed_bath_table
P1482,health_beauty
P23695,auto
P28415,pet_shop
P23673,health_beauty
P5527,housewares
P18335,computers_accessories
P19835,watches_gifts
P18097,furniture_decor
P12900,garden_tools
P7094,fashion_bags_accessories
P5763,sports_leisure
P4744,health_beauty
P23129,sports_leisure
P28785,sports_leisure
P15032,watches_gifts
P21331,bed_bath_table
P13329,small_appliances
P3688,furniture_decor
P5045,health_beauty
P1713,health_beauty
P1962,auto
P11095,housewares
P27710,toys
P30996,fashion_bags_accessories
P23883,sports_leisure
P25375,sports_leisure
P18194,small_appliances
P4462,furniture_decor
P1978,housewares
P1402,fashion_underwear_beach
P6085,computers_accessories
P2187,fashion_bags_accessories
P24569,perfumery
P30508,housewares
P100,sports_leisure
P5217,furniture_decor
P15614,signaling_and_security
P15057,office_furniture
P14755,auto
P22079,auto
P22033,market_place
P13295,furniture_decor
P13921,office_furniture
P12607,luggage_accessories
P7490,furniture_decor
P13488,musical_instruments
P3268,telephony
P20233,toys
P5170,sports_leisure
P25015,health_beauty
P3271,computers_accessories
P22617,office_furniture
P30395,computers_accessories
P6486,housewares
P6727,perfumery
P14684,furniture_decor
P481,baby
P2305,watches_gifts
P22256,toys
P2917,furniture_decor
P17965,telephony
P10985,consoles_games
P5425,telephony
P30268,bed_bath_table
P12644,pet_shop
P19575,stationery
P16017,bed_bath_table
P25369,bed_bath_table
P9761,garden_tools
P1823,bed_bath_table
P14664,bed_bath_table
P5094,luggage_accessories
P2850,telephony
P14869,home_appliances
P28888,auto
P28136,housewares
P24105,sports_leisure
P14378,bed_bath_table
P10110,health_beauty
P18372,construction_tools_construction
P20162,electronics
P27070,baby
P20400,fashion_bags_accessories
P7649,health_beauty
P19410,home_confort
P20953,bed_bath_table
P14241,consoles_games
P15039,furniture_decor
P12265,cool_stuff
P10739,sports_leisure
P23755,furniture_decor
P1629,sports_leisure
P1367,fashion_bags_accessories
P6926,cool_stuff
P28840,home_construction
P31598,home_appliances
P408,garden_tools
P12719,sports_leisure
P10106,sports_leisure
P11405,home_confort
P19277,telephony
P7502,office_furniture
P18525,furniture_decor
P10689,housewares
P7782,cool_stuff
P31340,housewares
P25522,luggage_accessories
P11921,sports_leisure
P26365,computers_accessories
P16025,sports_leisure
P26018,musical_instruments
P8638,books_technical
P22390,auto
P15374,housewares
P8614,watches_gifts
P16015,fixed_telephony
P15875,sports_leisure
P19089,auto
P13856,fashion_underwear_beach
P26941,toys
P16008,housewares
P26503,computers_accessories
P9389,market_place
P10569,watches_gifts
P11143,fashion_bags_accessories
P11397,watches_gifts
P7359,health_beauty
P27015,bed_bath_table
P10275,sports_leisure
P2127,agro_industry_and_commerce
P11978,sports_leisure
P29970,toys
P6222,watches_gifts
P21647,health_beauty
P14436,auto
P25896,health_beauty
P23307,baby
P8762,sports_leisure
P10400,watches_gifts
P6488,bed_bath_table
P12425,telephony
P238,perfumery
P22299,sports_leisure
P29949,furniture_living_room
P13345,health_beauty
P14337,health_beauty
P20356,telephony
P25,garden_tools
P2490,bed_bath_table
P27864,fashion_bags_accessories
P14539,office_furniture
P551,office_furniture
P30784,furniture_decor
P24522,bed_bath_table
P9244,toys
P24020,toys
P16485,furniture_decor
P3490,watches_gifts
P2393,telephony
P4089,sports_leisure
P29063,health_beauty
P20981,auto
P1774,furniture_bedroom
P24724,baby
P17449,housewares
P31540,construction_tools_construction
P26485,auto
P22570,housewares
P16072,bed_bath_table
P18393,furniture_decor
P18410,office_furniture
P13031,baby
P30397,fixed_telephony
P28338,auto
P11148,health_beauty
P26686,construction_tools_construction
P1622,cool_stuff
P5235,auto
P2982,signaling_and_security
P17385,telephony
P8436,electronics
P17604,garden_tools
P8490,sports_leisure
P13351,auto
P19733,health_beauty
P5199,furniture_decor
P27507,housewares
P8774,office_furniture
P8461,pet_shop
P1326,electronics
P24558,computers_accessories
P6390,bed_bath_table
P24087,housewares
P14568,furniture_decor
P18862,computers_accessories
P22654,watches_gifts
P5786,cool_stuff
P8643,sports_leisure
P10572,garden_tools
P6812,electronics
P15394,health_beauty
P17473,sports_leisure
P9195,fashion_bags_accessories
P15505,stationery
P9957,consoles_games
P29892,fashion_bags_accessories
P574,auto
P22598,housewares
P7467,telephony
P3379,baby
P14893,bed_bath_table
P6859,fashion_shoes
P26838,bed_bath_table
P10088,bed_bath_table
P11220,housewares
P19117,sports_leisure
P28755,small_appliances
P12495,baby
P6933,housewares
P17639,furniture_decor
P8861,toys
P7854,telephony
P10382,sports_leisure
P28065,bed_bath_table
P21078,bed_bath_table
P16850,food_drink
P18087,toys
P19726,health_beauty
P21604,watches_gifts
P19389,sports_leisure
P6729,musical_instruments
P24742,housewares
P22916,telephony
P223,sports_leisure
P17545,sports_leisure
P8079,furniture_decor
P24474,sports_leisure
P1365,baby
P10289,art
P29610,housewares
P11586,bed_bath_table
P3570,construction_tools_safety
P22115,sports_leisure
P10874,sports_leisure
P5421,bed_bath_table
P18925,bed_bath_table
P28129,bed_bath_table
P1991,furniture_decor
P17691,cool_stuff
P15657,perfumery
P29225,arts_and_craftmanship
P27520,watches_gifts
P16544,watches_gifts
P24707,watches_gifts
P31117,home_confort
P6503,furniture_decor
P17329,bed_bath_table
P24310,fashio_female_clothing
P16572,fashion_shoes
P28730,watches_gifts
P16809,toys
P21739,toys
P10446,bed_bath_table
P5408,sports_leisure
P15622,watches_gifts
P8090,health_beauty
P553,computers_accessories
P4637,telephony
P24488,sports_leisure
P9742,electronics
P14903,bed_bath_table
P3658,construction_tools_construction
P1238,computers_accessories
P7980,watches_gifts
P24446,home_construction
P7507,sports_leisure
P24849,baby
P7684,bed_bath_table
P29121,sports_leisure
P12810,stationery
P20426,furniture_decor
P10016,industry_commerce_and_business
P11137,cool_stuff
P16483,bed_bath_table
P25703,furniture_decor
P25749,health_beauty
P5263,bed_bath_table
P143,home_appliances
P869,electronics
P11644,furniture_decor
P9963,construction_tools_safety
P25220,garden_tools
P325,auto
P13388,furniture_decor
P17290,luggage_accessories
P16462,auto
P9457,pet_shop
P29084,telephony
P2772,watches_gifts
P19897,bed_bath_table
P30434,construction_tools_construction
P1949,toys
P14249,home_confort
P22522,computers_accessories
P19087,small_appliances
P28019,home_construction
P11631,sports_leisure
P29938,cool_stuff
P277,cool_stuff
P29292,housewares
P2222,health_beauty
P2779,furniture_living_room
P27642,auto
P5681,office_furniture
P7982,fashion_male_clothing
P10495,telephony
P25332,musical_instruments
P11709,housewares
P2210,stationery
P2270,garden_tools
P22488,perfumery
P30123,health_beauty
P5950,garden_tools
P4253,health_beauty
P30574,sports_leisure
P27601,watches_gifts
P15434,books_technical
P21091,home_appliances
P16763,sports_leisure
P25042,bed_bath_table
P30623,health_beauty
P29621,watches_gifts
P7569,toys
P29427,toys
P25007,market_place
P30616,housewares
P24397,fixed_telephony
P4563,baby
P30513,bed_bath_table
P1864,furniture_decor
P18184,watches_gifts
P28703,housewares
P2388,sports_leisure
P6120,musical_instruments
P13972,baby
P24700,toys
P4879,toys
P4198,computers_accessories
P26253,bed_bath_table
P28315,toys
P28345,luggage_accessories
P3237,baby
P20387,health_beauty
P3931,furniture_decor
P31210,computers_accessories
P21168,furniture_decor
P20528,furniture_decor
P9935,furniture_decor
P24539,bed_bath_table
P7651,stationery
P6289,stationery
P20675,books_general_interest
P16236,housewares
P7105,construction_tools_construction
P16958,watches_gifts
P9209,signaling_and_security
P21203,furniture_decor
